windspeed,airpressure,wind,windpower,winddirect,humidity,feelst,temperature,updatetime,phenomena,citycode,cityname
9999.0,0.0,西南风,微风,5.9,45.0,,2.8,2024-03-28 04:55,晴,101110209,长武
9999.0,0.0,西南风,微风,5.1,48.0,,2.9,2024-03-28 05:55,晴,101110209,长武
9999.0,0.0,东北风,微风,3.4,54.0,,1.3,2024-03-28 06:55,晴,101110209,长武
9999.0,0.0,东北风,微风,5.6,53.0,,3.7,2024-03-28 07:55,晴,101110209,长武
9999.0,0.0,西北风,微风,10.9,39.0,,9.2,2024-03-28 08:55,晴,101110209,长武
9999.0,0.0,西北风,微风,11.1,41.0,,8.1,2024-03-28 09:55,晴,101110209,长武
9999.0,0.0,西北风,3级,14.3,34.0,,11.4,2024-03-28 10:55,晴,101110209,长武
9999.0,0.0,西北风,3级,16.9,29.0,,13.4,2024-03-28 11:55,晴,101110209,长武
9999.0,0.0,西北风,微风,17.2,36.0,,13.6,2024-03-27 13:55,阴,101110210,旬邑
9999.0,0.0,西北风,4级,17.1,32.0,,13.3,2024-03-27 14:55,阴,101110210,旬邑
9999.0,0.0,西北风,4级,17.0,28.0,,12.2,2024-03-27 15:55,阴,101110210,旬邑
9999.0,0.0,西北风,3级,16.4,26.0,,13.0,2024-03-27 16:55,阴,101110210,旬邑
9999.0,0.0,西北风,3级,15.8,24.0,,12.0,2024-03-27 17:55,阴,101110210,旬邑
9999.0,0.0,西北风,微风,14.6,24.0,,11.6,2024-03-27 18:55,阴,101110210,旬邑
9999.0,0.0,西北风,微风,12.6,28.0,,10.4,2024-03-27 19:55,多云,101110210,旬邑
9999.0,0.0,西北风,微风,11.2,31.0,,9.3,2024-03-27 20:55,多云,101110210,旬邑
9999.0,0.0,东北风,微风,9.9,34.0,,8.0,2024-03-27 21:50,多云,101110210,旬邑
9999.0,0.0,东北风,微风,8.9,41.0,,7.0,2024-03-27 22:55,阴,101110210,旬邑
9999.0,0.0,东北风,微风,6.3,49.0,,4.7,2024-03-27 23:55,阴,101110210,旬邑
9999.0,0.0,西北风,微风,4.7,56.0,,2.7,2024-03-28 00:55,阴,101110210,旬邑
9999.0,0.0,9999,微风,3.6,60.0,,2.0,2024-03-28 01:55,多云,101110210,旬邑
9999.0,0.0,9999,微风,2.7,62.0,,1.1,2024-03-28 02:55,多云,101110210,旬邑
9999.0,0.0,西北风,微风,2.1,63.0,,-0.5,2024-03-28 03:55,多云,101110210,旬邑
9999.0,0.0,东北风,微风,2.0,65.0,,-0.2,2024-03-28 04:55,晴,101110210,旬邑
9999.0,0.0,9999,微风,1.6,69.0,,0.0,2024-03-28 05:55,晴,101110210,旬邑
9999.0,0.0,东北风,微风,1.5,69.0,,-0.9,2024-03-28 06:55,晴,101110210,旬邑
9999.0,0.0,东北风,微风,6.0,51.0,,3.6,2024-03-28 07:55,晴,101110210,旬邑
9999.0,0.0,西北风,微风,10.0,36.0,,7.9,2024-03-28 08:55,晴,101110210,旬邑
9999.0,0.0,西北风,3级,11.8,38.0,,8.2,2024-03-28 09:55,晴,101110210,旬邑
9999.0,0.0,西北风,3级,14.3,34.0,,10.7,2024-03-28 10:55,晴,101110210,旬邑
9999.0,0.0,西北风,3级,16.2,29.0,,13.0,2024-03-28 11:55,晴,101110210,旬邑
9999.0,0.0,东北风,4级,16.3,28.0,,10.9,2024-03-27 13:55,阴,101110300,延安
9999.0,0.0,东北风,4级,17.7,20.0,,13.4,2024-03-27 14:55,阴,101110300,延安
9999.0,0.0,东北风,3级,16.6,19.0,,12.8,2024-03-27 15:55,阴,101110300,延安
9999.0,0.0,西北风,3级,16.7,20.0,,13.5,2024-03-27 16:55,阴,101110300,延安
9999.0,0.0,西北风,3级,16.2,19.0,,12.6,2024-03-27 17:55,阴,101110300,延安
9999.0,0.0,东北风,3级,14.6,21.0,,11.1,2024-03-27 18:55,阴,101110300,延安
9999.0,0.0,北风,3级,13.4,20.0,,9.4,2024-03-27 19:55,阴,101110300,延安
9999.0,0.0,西北风,微风,12.8,18.0,,10.3,2024-03-27 20:55,阴,101110300,延安
9999.0,0.0,西南风,微风,11.6,23.0,,8.8,2024-03-27 21:50,阴,101110300,延安
9999.0,0.0,西南风,微风,10.3,26.0,,7.9,2024-03-27 22:55,多云,101110300,延安
9999.0,0.0,东北风,微风,8.3,35.0,,6.4,2024-03-27 23:55,多云,101110300,延安
9999.0,0.0,西南风,微风,6.8,36.0,,4.8,2024-03-28 00:55,多云,101110300,延安
9999.0,0.0,西南风,微风,5.6,40.0,,3.6,2024-03-28 01:55,晴,101110300,延安
9999.0,0.0,西南风,微风,3.9,47.0,,1.3,2024-03-28 02:55,晴,101110300,延安
9999.0,0.0,西南风,微风,3.7,44.0,,0.5,2024-03-28 03:55,晴,101110300,延安
9999.0,0.0,西北风,微风,1.8,63.0,,-0.2,2024-03-28 04:55,晴,101110300,延安
9999.0,0.0,9999,微风,1.5,56.0,,-0.5,2024-03-28 05:55,晴,101110300,延安
9999.0,0.0,东北风,微风,1.5,64.0,,-1.1,2024-03-28 06:55,晴,101110300,延安
9999.0,0.0,东北风,微风,2.6,62.0,,0.7,2024-03-28 07:55,多云,101110300,延安
9999.0,0.0,东南风,微风,6.1,50.0,,4.2,2024-03-28 08:55,多云,101110300,延安
9999.0,0.0,西南风,微风,11.6,32.0,,9.5,2024-03-28 09:55,多云,101110300,延安
9999.0,0.0,西北风,3级,15.3,23.0,,11.7,2024-03-28 10:55,多云,101110300,延安
9999.0,0.0,西北风,微风,16.3,21.0,,12.0,2024-03-28 11:55,多云,101110300,延安
9999.0,0.0,东北风,微风,19.6,27.0,,18.3,2024-03-27 13:55,阴,101110301,延长
9999.0,0.0,东北风,微风,20.3,23.0,,18.6,2024-03-27 14:55,阴,101110301,延长
9999.0,0.0,东南风,微风,20.9,18.0,,19.4,2024-03-27 15:55,阴,101110301,延长
9999.0,0.0,西风,微风,20.4,13.0,,19.3,2024-03-27 16:55,多云,101110301,延长
9999.0,0.0,东北风,3级,19.4,14.0,,15.9,2024-03-27 17:55,多云,101110301,延长
9999.0,0.0,东北风,微风,18.1,16.0,,16.2,2024-03-27 18:55,多云,101110301,延长
9999.0,0.0,东北风,微风,15.2,28.0,,14.1,2024-03-27 19:55,多云,101110301,延长
9999.0,0.0,东南风,微风,11.8,38.0,,9.6,2024-03-27 20:55,多云,101110301,延长
9999.0,0.0,东南风,微风,9.8,46.0,,7.3,2024-03-27 21:50,多云,101110301,延长
9999.0,0.0,东南风,微风,7.9,54.0,,6.2,2024-03-27 22:55,多云,101110301,延长
9999.0,0.0,东南风,微风,6.3,59.0,,3.9,2024-03-27 23:55,多云,101110301,延长
9999.0,0.0,东南风,微风,5.0,64.0,,2.5,2024-03-28 00:55,多云,101110301,延长
9999.0,0.0,东南风,微风,3.9,68.0,,1.2,2024-03-28 01:55,晴,101110301,延长
9999.0,0.0,东南风,微风,2.8,73.0,,-0.1,2024-03-28 02:55,晴,101110301,延长
9999.0,0.0,东南风,微风,1.8,77.0,,-0.7,2024-03-28 03:55,晴,101110301,延长
9999.0,0.0,东南风,微风,1.1,78.0,,-2.0,2024-03-28 04:55,晴,101110301,延长
9999.0,0.0,东南风,微风,0.7,80.0,,-2.3,2024-03-28 05:55,晴,101110301,延长
9999.0,0.0,东南风,微风,1.0,78.0,,-1.7,2024-03-28 06:55,晴,101110301,延长
9999.0,0.0,东南风,微风,2.3,72.0,,-0.2,2024-03-28 07:55,晴,101110301,延长
9999.0,0.0,东南风,微风,5.3,60.0,,3.5,2024-03-28 08:55,晴,101110301,延长
9999.0,0.0,西南风,微风,9.6,44.0,,7.5,2024-03-28 09:55,晴,101110301,延长
9999.0,0.0,西南风,微风,14.4,27.0,,11.8,2024-03-28 10:55,多云,101110301,延长
9999.0,0.0,西南风,3级,18.0,22.0,,15.2,2024-03-28 11:55,多云,101110301,延长
9999.0,0.0,西南风,微风,19.4,25.0,,17.5,2024-03-27 13:55,阴,101110302,延川
9999.0,0.0,西南风,3级,20.2,19.0,,17.5,2024-03-27 14:55,阴,101110302,延川
9999.0,0.0,西南风,3级,20.1,16.0,,17.2,2024-03-27 15:55,阴,101110302,延川
9999.0,0.0,东南风,4级,19.3,16.0,,14.4,2024-03-27 16:55,多云,101110302,延川
9999.0,0.0,东南风,4级,18.6,16.0,,14.1,2024-03-27 17:55,多云,101110302,延川
9999.0,0.0,东南风,3级,17.5,14.0,,13.2,2024-03-27 18:55,多云,101110302,延川
9999.0,0.0,东南风,微风,16.5,14.0,,14.1,2024-03-27 19:55,阴,101110302,延川
9999.0,0.0,西南风,微风,12.5,29.0,,10.9,2024-03-27 20:55,阴,101110302,延川
9999.0,0.0,东南风,微风,9.7,39.0,,7.8,2024-03-27 21:50,阴,101110302,延川
9999.0,0.0,东南风,微风,7.5,49.0,,5.9,2024-03-27 22:55,多云,101110302,延川
9999.0,0.0,东南风,微风,6.0,57.0,,4.1,2024-03-27 23:55,多云,101110302,延川
9999.0,0.0,东南风,微风,5.3,62.0,,3.4,2024-03-28 00:55,多云,101110302,延川
9999.0,0.0,西南风,微风,4.4,66.0,,2.4,2024-03-28 01:55,晴,101110302,延川
9999.0,0.0,西南风,微风,3.3,70.0,,1.1,2024-03-28 02:55,晴,101110302,延川
9999.0,0.0,西南风,微风,2.5,74.0,,0.4,2024-03-28 03:55,晴,101110302,延川
9999.0,0.0,西南风,微风,1.9,77.0,,-0.2,2024-03-28 04:55,晴,101110302,延川
9999.0,0.0,西南风,微风,1.3,79.0,,-1.1,2024-03-28 05:55,晴,101110302,延川
9999.0,0.0,东南风,微风,1.5,74.0,,-1.5,2024-03-28 06:55,晴,101110302,延川
9999.0,0.0,西南风,微风,2.9,71.0,,0.0,2024-03-28 07:55,晴,101110302,延川
9999.0,0.0,西南风,微风,6.0,59.0,,4.1,2024-03-28 08:55,晴,101110302,延川
9999.0,0.0,东南风,微风,10.1,43.0,,8.4,2024-03-28 09:55,晴,101110302,延川
9999.0,0.0,西南风,微风,14.7,23.0,,13.0,2024-03-28 10:55,多云,101110302,延川
9999.0,0.0,西北风,微风,18.1,21.0,,16.7,2024-03-28 11:55,多云,101110302,延川
9999.0,0.0,西北风,3级,17.7,24.0,,14.1,2024-03-27 13:55,多云,101110303,子长
9999.0,0.0,西北风,微风,18.8,20.0,,16.9,2024-03-27 14:55,多云,101110303,子长
9999.0,0.0,西北风,3级,18.1,15.0,,14.4,2024-03-27 15:55,多云,101110303,子长
9999.0,0.0,西北风,3级,17.5,16.0,,14.5,2024-03-27 16:55,多云,101110303,子长
9999.0,0.0,西北风,微风,16.8,16.0,,14.6,2024-03-27 17:55,多云,101110303,子长
9999.0,0.0,西北风,微风,15.0,14.0,,12.3,2024-03-27 18:55,多云,101110303,子长
9999.0,0.0,西北风,微风,13.4,21.0,,11.6,2024-03-27 19:55,阴,101110303,子长
9999.0,0.0,西北风,微风,11.3,28.0,,9.2,2024-03-27 20:55,阴,101110303,子长
9999.0,0.0,西北风,微风,9.9,34.0,,7.5,2024-03-27 21:50,阴,101110303,子长
9999.0,0.0,西北风,微风,8.4,41.0,,5.8,2024-03-27 22:55,多云,101110303,子长
9999.0,0.0,西北风,微风,6.8,47.0,,3.8,2024-03-27 23:55,多云,101110303,子长
9999.0,0.0,西北风,微风,5.7,51.0,,2.8,2024-03-28 00:55,多云,101110303,子长
9999.0,0.0,西北风,微风,4.6,56.0,,1.5,2024-03-28 01:55,晴,101110303,子长
9999.0,0.0,西北风,微风,3.6,58.0,,0.6,2024-03-28 02:55,晴,101110303,子长
9999.0,0.0,西北风,微风,2.5,63.0,,-0.7,2024-03-28 03:55,晴,101110303,子长
9999.0,0.0,西北风,微风,2.0,64.0,,-1.0,2024-03-28 04:55,晴,101110303,子长
9999.0,0.0,西北风,微风,1.5,67.0,,-1.9,2024-03-28 05:55,晴,101110303,子长
9999.0,0.0,西北风,微风,2.4,59.0,,-0.6,2024-03-28 06:55,晴,101110303,子长
9999.0,0.0,西南风,3级,3.3,53.0,,-1.3,2024-03-28 07:55,多云,101110303,子长
9999.0,0.0,西北风,微风,5.6,51.0,,2.7,2024-03-28 08:55,多云,101110303,子长
9999.0,0.0,西北风,微风,10.8,30.0,,8.4,2024-03-28 09:55,多云,101110303,子长
9999.0,0.0,西北风,3级,15.2,25.0,,12.1,2024-03-28 10:55,多云,101110303,子长
9999.0,0.0,西北风,3级,15.6,25.0,,12.3,2024-03-28 11:55,多云,101110303,子长
9999.0,0.0,东北风,微风,18.2,30.0,,16.1,2024-03-27 13:55,阴,101110305,富县
9999.0,0.0,西北风,3级,18.9,25.0,,15.6,2024-03-27 14:55,阴,101110305,富县
9999.0,0.0,西北风,5级,19.0,20.0,,12.4,2024-03-27 15:55,阴,101110305,富县
9999.0,0.0,西北风,3级,18.8,20.0,,15.4,2024-03-27 16:55,阴,101110305,富县
9999.0,0.0,西北风,3级,18.1,19.0,,14.7,2024-03-27 17:55,阴,101110305,富县
9999.0,0.0,西北风,微风,16.6,21.0,,14.7,2024-03-27 18:55,阴,101110305,富县
9999.0,0.0,西北风,微风,12.0,35.0,,9.6,2024-03-27 19:55,多云,101110305,富县
9999.0,0.0,东北风,微风,10.5,38.0,,9.0,2024-03-27 20:55,多云,101110305,富县
9999.0,0.0,东南风,微风,8.7,47.0,,7.0,2024-03-27 21:50,多云,101110305,富县
9999.0,0.0,西北风,微风,6.4,53.0,,4.5,2024-03-27 22:55,多云,101110305,富县
9999.0,0.0,东北风,微风,5.1,59.0,,3.3,2024-03-27 23:55,多云,101110305,富县
9999.0,0.0,东北风,微风,3.5,62.0,,1.4,2024-03-28 00:55,多云,101110305,富县
9999.0,0.0,西北风,微风,2.0,69.0,,0.1,2024-03-28 01:55,晴,101110305,富县
9999.0,0.0,西北风,微风,0.6,74.0,,-1.7,2024-03-28 02:55,晴,101110305,富县
9999.0,0.0,西北风,微风,-0.5,77.0,,-2.9,2024-03-28 03:55,晴,101110305,富县
9999.0,0.0,西北风,微风,-1.1,81.0,,-3.6,2024-03-28 04:55,晴,101110305,富县
9999.0,0.0,东北风,微风,-1.8,83.0,,-4.2,2024-03-28 05:55,晴,101110305,富县
9999.0,0.0,西北风,微风,-1.5,84.0,,-4.0,2024-03-28 06:55,晴,101110305,富县
9999.0,0.0,西北风,微风,-0.1,79.0,,-2.4,2024-03-28 07:55,多云,101110305,富县
9999.0,0.0,东北风,微风,3.0,68.0,,0.3,2024-03-28 08:55,多云,101110305,富县
9999.0,0.0,西北风,微风,6.9,53.0,,4.7,2024-03-28 09:55,多云,101110305,富县
9999.0,0.0,东北风,微风,11.8,39.0,,10.0,2024-03-28 10:55,多云,101110305,富县
9999.0,0.0,东南风,微风,16.6,24.0,,14.9,2024-03-28 11:55,多云,101110305,富县
9999.0,0.0,西北风,3级,14.9,27.0,,10.8,2024-03-27 13:55,多云,101110306,志丹
9999.0,0.0,西北风,4级,15.3,22.0,,10.5,2024-03-27 14:55,多云,101110306,志丹
9999.0,0.0,西北风,4级,15.8,15.0,,10.9,2024-03-27 15:55,多云,101110306,志丹
9999.0,0.0,西北风,4级,15.8,17.0,,9.9,2024-03-27 16:55,阴,101110306,志丹
9999.0,0.0,西北风,3级,15.1,18.0,,11.3,2024-03-27 17:55,阴,101110306,志丹
9999.0,0.0,西北风,3级,13.6,21.0,,10.0,2024-03-27 18:55,阴,101110306,志丹
9999.0,0.0,西北风,微风,12.1,25.0,,10.2,2024-03-27 19:55,阴,101110306,志丹
9999.0,0.0,9999,微风,9.8,32.0,,8.6,2024-03-27 20:55,阴,101110306,志丹
9999.0,0.0,西北风,微风,7.3,42.0,,5.3,2024-03-27 21:50,阴,101110306,志丹
9999.0,0.0,东南风,微风,5.7,48.0,,3.8,2024-03-27 22:55,多云,101110306,志丹
9999.0,0.0,西北风,微风,3.6,58.0,,1.5,2024-03-27 23:55,多云,101110306,志丹
9999.0,0.0,西北风,微风,1.7,67.0,,-0.3,2024-03-28 00:55,多云,101110306,志丹
9999.0,0.0,西北风,微风,0.4,73.0,,-1.7,2024-03-28 01:55,晴,101110306,志丹
9999.0,0.0,西北风,微风,-0.8,77.0,,-3.2,2024-03-28 02:55,晴,101110306,志丹
9999.0,0.0,东北风,微风,-1.7,82.0,,-4.1,2024-03-28 03:55,晴,101110306,志丹
9999.0,0.0,西北风,微风,-2.2,85.0,,-5.0,2024-03-28 04:55,多云,101110306,志丹
9999.0,0.0,东北风,微风,-1.5,80.0,,-4.6,2024-03-28 05:55,多云,101110306,志丹
9999.0,0.0,西北风,微风,-1.4,79.0,,-4.4,2024-03-28 06:55,多云,101110306,志丹
9999.0,0.0,9999,微风,-0.3,73.0,,-2.2,2024-03-28 07:55,多云,101110306,志丹
9999.0,0.0,东南风,微风,3.2,60.0,,1.0,2024-03-28 08:55,多云,101110306,志丹
9999.0,0.0,西风,微风,7.5,44.0,,5.8,2024-03-28 09:55,多云,101110306,志丹
9999.0,0.0,西北风,3级,12.9,28.0,,8.6,2024-03-28 10:55,多云,101110306,志丹
9999.0,0.0,西北风,4级,14.7,25.0,,9.8,2024-03-28 11:55,多云,101110306,志丹
9999.0,0.0,西北风,5级,16.8,23.0,,9.7,2024-03-27 13:55,多云,101110307,安塞
9999.0,0.0,西北风,5级,17.2,17.0,,11.2,2024-03-27 14:55,多云,101110307,安塞
9999.0,0.0,西北风,5级,17.0,16.0,,9.9,2024-03-27 15:55,多云,101110307,安塞
9999.0,0.0,西北风,4级,17.0,18.0,,12.2,2024-03-27 16:55,多云,101110307,安塞
9999.0,0.0,西北风,3级,16.2,19.0,,12.9,2024-03-27 17:55,多云,101110307,安塞
9999.0,0.0,东北风,3级,14.9,15.0,,11.0,2024-03-27 18:55,多云,101110307,安塞
9999.0,0.0,西南风,微风,12.9,20.0,,11.3,2024-03-27 19:55,阴,101110307,安塞
9999.0,0.0,西北风,微风,10.1,35.0,,8.8,2024-03-27 20:55,阴,101110307,安塞
9999.0,0.0,9999,微风,7.8,44.0,,6.4,2024-03-27 21:50,阴,101110307,安塞
9999.0,0.0,西北风,微风,5.5,52.0,,3.5,2024-03-27 22:55,多云,101110307,安塞
9999.0,0.0,东北风,微风,3.8,61.0,,2.1,2024-03-27 23:55,多云,101110307,安塞
9999.0,0.0,西北风,微风,2.5,65.0,,0.5,2024-03-28 00:55,多云,101110307,安塞
9999.0,0.0,东北风,微风,1.3,71.0,,-1.0,2024-03-28 01:55,晴,101110307,安塞
9999.0,0.0,西北风,微风,0.4,76.0,,-2.2,2024-03-28 02:55,晴,101110307,安塞
9999.0,0.0,东北风,微风,-0.5,77.0,,-3.2,2024-03-28 03:55,晴,101110307,安塞
9999.0,0.0,西北风,微风,-0.9,78.0,,-4.1,2024-03-28 04:55,晴,101110307,安塞
9999.0,0.0,北风,微风,-0.8,77.0,,-3.7,2024-03-28 05:55,晴,101110307,安塞
9999.0,0.0,东北风,微风,-0.5,76.0,,-4.4,2024-03-28 06:55,晴,101110307,安塞
9999.0,0.0,西北风,微风,0.5,72.0,,-2.4,2024-03-28 07:55,多云,101110307,安塞
9999.0,0.0,东北风,微风,2.9,60.0,,0.3,2024-03-28 08:55,多云,101110307,安塞
9999.0,0.0,西北风,微风,8.1,40.0,,6.4,2024-03-28 09:55,多云,101110307,安塞
9999.0,0.0,西北风,微风,13.8,27.0,,11.4,2024-03-28 10:55,多云,101110307,安塞
9999.0,0.0,东北风,4级,15.4,21.0,,10.3,2024-03-28 11:55,多云,101110307,安塞
9999.0,0.0,西北风,3级,18.8,25.0,,15.3,2024-03-27 13:55,阴,101110308,甘泉
9999.0,0.0,西北风,3级,19.0,22.0,,15.6,2024-03-27 14:55,阴,101110308,甘泉
9999.0,0.0,西北风,3级,18.2,19.0,,15.4,2024-03-27 15:55,阴,101110308,甘泉
9999.0,0.0,西北风,3级,18.1,17.0,,15.0,2024-03-27 16:55,阴,101110308,甘泉
9999.0,0.0,西北风,微风,17.8,18.0,,15.3,2024-03-27 17:55,阴,101110308,甘泉
9999.0,0.0,西北风,微风,16.9,15.0,,14.6,2024-03-27 18:55,阴,101110308,甘泉
9999.0,0.0,9999,微风,14.0,23.0,,13.0,2024-03-27 19:55,阴,101110308,甘泉
9999.0,0.0,9999,微风,11.0,35.0,,10.0,2024-03-27 20:55,阴,101110308,甘泉
9999.0,0.0,9999,微风,9.0,41.0,,7.8,2024-03-27 21:50,阴,101110308,甘泉
9999.0,0.0,9999,微风,7.0,49.0,,5.8,2024-03-27 22:55,多云,101110308,甘泉
9999.0,0.0,西北风,微风,5.9,49.0,,3.2,2024-03-27 23:55,多云,101110308,甘泉
9999.0,0.0,西北风,微风,4.6,54.0,,1.8,2024-03-28 00:55,多云,101110308,甘泉
9999.0,0.0,西南风,微风,3.2,62.0,,1.4,2024-03-28 01:55,晴,101110308,甘泉
9999.0,0.0,西北风,微风,2.2,62.0,,-0.5,2024-03-28 02:55,晴,101110308,甘泉
9999.0,0.0,西北风,微风,1.0,69.0,,-1.6,2024-03-28 03:55,晴,101110308,甘泉
9999.0,0.0,西南风,微风,0.1,71.0,,-2.2,2024-03-28 04:55,晴,101110308,甘泉
9999.0,0.0,西北风,微风,-0.1,71.0,,-2.6,2024-03-28 05:55,晴,101110308,甘泉
9999.0,0.0,北风,微风,0.0,69.0,,-2.9,2024-03-28 06:55,晴,101110308,甘泉
9999.0,0.0,北风,微风,1.1,69.0,,-1.0,2024-03-28 07:55,多云,101110308,甘泉
9999.0,0.0,9999,微风,3.6,61.0,,2.1,2024-03-28 08:55,多云,101110308,甘泉
9999.0,0.0,西南风,微风,7.6,44.0,,5.4,2024-03-28 09:55,多云,101110308,甘泉
9999.0,0.0,9999,微风,12.5,32.0,,11.6,2024-03-28 10:55,多云,101110308,甘泉
9999.0,0.0,西北风,3级,17.0,20.0,,13.5,2024-03-28 11:55,多云,101110308,甘泉
9999.0,0.0,西北风,3级,18.4,35.0,,16.3,2024-03-27 13:55,阴,101110310,黄陵
9999.0,0.2,东北风,微风,18.9,34.0,,17.5,2024-03-27 14:55,小雨,101110310,黄陵
9999.0,0.0,西北风,4级,19.9,23.0,,16.1,2024-03-27 15:55,阴,101110310,黄陵
9999.0,0.0,西北风,5级,19.5,21.0,,13.5,2024-03-27 16:55,阴,101110310,黄陵
9999.0,0.0,西北风,4级,18.4,19.0,,13.6,2024-03-27 17:55,阴,101110310,黄陵
9999.0,0.0,西北风,3级,17.3,22.0,,14.3,2024-03-27 18:55,阴,101110310,黄陵
9999.0,0.0,西北风,微风,15.7,21.0,,13.0,2024-03-27 19:55,阴,101110310,黄陵
9999.0,0.0,西北风,微风,14.3,24.0,,11.7,2024-03-27 20:55,阴,101110310,黄陵
9999.0,0.0,西北风,3级,13.1,26.0,,9.8,2024-03-27 21:50,阴,101110310,黄陵
9999.0,0.0,西南风,微风,9.9,38.0,,8.4,2024-03-27 22:55,多云,101110310,黄陵
9999.0,0.0,西北风,微风,9.5,36.0,,6.8,2024-03-27 23:55,多云,101110310,黄陵
9999.0,0.0,西北风,3级,8.2,42.0,,4.4,2024-03-28 00:55,多云,101110310,黄陵
9999.0,0.0,西北风,微风,7.5,44.0,,4.4,2024-03-28 01:55,多云,101110310,黄陵
9999.0,0.0,西北风,微风,4.4,59.0,,1.8,2024-03-28 02:55,多云,101110310,黄陵
9999.0,0.0,西北风,微风,3.2,63.0,,0.7,2024-03-28 03:55,多云,101110310,黄陵
9999.0,0.0,东北风,微风,2.4,68.0,,-0.1,2024-03-28 04:55,晴,101110310,黄陵
9999.0,0.0,西北风,微风,1.9,70.0,,0.1,2024-03-28 05:55,晴,101110310,黄陵
9999.0,0.0,西北风,微风,1.7,68.0,,-0.5,2024-03-28 06:55,晴,101110310,黄陵
9999.0,0.0,西南风,微风,2.0,70.0,,-0.5,2024-03-28 07:55,多云,101110310,黄陵
9999.0,0.0,西北风,微风,4.7,58.0,,2.2,2024-03-28 08:55,多云,101110310,黄陵
9999.0,0.0,东北风,微风,9.8,41.0,,7.3,2024-03-28 09:55,多云,101110310,黄陵
9999.0,0.0,东北风,3级,14.4,36.0,,11.3,2024-03-28 10:55,多云,101110310,黄陵
9999.0,0.0,西北风,3级,18.3,26.0,,15.6,2024-03-28 11:55,多云,101110310,黄陵
9999.0,0.0,东北风,微风,16.4,39.0,,14.3,2024-03-27 13:55,阴,101110311,黄龙
9999.0,0.0,东北风,3级,16.5,38.0,,14.2,2024-03-27 14:55,阴,101110311,黄龙
9999.0,0.0,东北风,微风,17.0,35.0,,15.1,2024-03-27 15:55,阴,101110311,黄龙
9999.0,0.0,西北风,微风,18.3,24.0,,16.5,2024-03-27 16:55,阴,101110311,黄龙
9999.0,0.0,西北风,微风,17.9,21.0,,16.1,2024-03-27 17:55,阴,101110311,黄龙
9999.0,0.0,西北风,微风,16.0,23.0,,13.8,2024-03-27 18:55,阴,101110311,黄龙
9999.0,0.0,西北风,微风,12.6,32.0,,10.0,2024-03-27 19:55,多云,101110311,黄龙
9999.0,0.0,西北风,微风,10.1,40.0,,8.2,2024-03-27 20:55,多云,101110311,黄龙
9999.0,0.0,西北风,微风,8.6,44.0,,6.1,2024-03-27 21:50,多云,101110311,黄龙
9999.0,0.0,西北风,微风,6.4,49.0,,3.5,2024-03-27 22:55,多云,101110311,黄龙
9999.0,0.0,西北风,微风,5.5,50.0,,2.3,2024-03-27 23:55,多云,101110311,黄龙
9999.0,0.0,西北风,微风,4.5,52.0,,0.9,2024-03-28 00:55,多云,101110311,黄龙
9999.0,0.0,西北风,3级,3.5,53.0,,-0.5,2024-03-28 01:55,晴,101110311,黄龙
9999.0,0.0,西北风,微风,2.3,55.0,,-1.3,2024-03-28 02:55,晴,101110311,黄龙
9999.0,0.0,西北风,3级,1.4,57.0,,-2.7,2024-03-28 03:55,晴,101110311,黄龙
9999.0,0.0,西北风,3级,0.8,57.0,,-3.4,2024-03-28 04:55,晴,101110311,黄龙
9999.0,0.0,东北风,微风,0.7,55.0,,-3.3,2024-03-28 05:55,晴,101110311,黄龙
9999.0,0.0,西北风,3级,0.5,55.0,,-3.7,2024-03-28 06:55,晴,101110311,黄龙
9999.0,0.0,东北风,微风,2.1,49.0,,-0.6,2024-03-28 07:55,晴,101110311,黄龙
9999.0,0.0,东北风,微风,6.4,40.0,,3.6,2024-03-28 08:55,晴,101110311,黄龙
9999.0,0.0,西南风,微风,12.0,29.0,,9.8,2024-03-28 09:55,晴,101110311,黄龙
9999.0,0.0,东北风,微风,14.4,23.0,,12.3,2024-03-28 10:55,多云,101110311,黄龙
9999.0,0.0,西南风,4级,15.9,21.0,,11.5,2024-03-28 11:55,多云,101110311,黄龙
9999.0,0.0,西北风,3级,15.8,19.0,,11.6,2024-03-27 13:55,多云,101110312,吴起
9999.0,0.0,西北风,微风,16.8,18.0,,14.5,2024-03-27 14:55,多云,101110312,吴起
9999.0,0.0,西北风,3级,17.3,16.0,,13.4,2024-03-27 15:55,多云,101110312,吴起
9999.0,0.0,西北风,4级,16.0,17.0,,10.8,2024-03-27 16:55,阴,101110312,吴起
9999.0,0.0,西北风,微风,14.6,19.0,,11.6,2024-03-27 17:55,阴,101110312,吴起
9999.0,0.0,西北风,微风,13.3,22.0,,10.6,2024-03-27 18:55,阴,101110312,吴起
9999.0,0.0,东北风,微风,11.6,27.0,,9.5,2024-03-27 19:55,阴,101110312,吴起
9999.0,0.0,西北风,微风,8.7,35.0,,6.7,2024-03-27 20:55,阴,101110312,吴起
9999.0,0.0,西北风,微风,6.7,41.0,,4.8,2024-03-27 21:50,阴,101110312,吴起
9999.0,0.0,西北风,微风,4.9,49.0,,2.9,2024-03-27 22:55,多云,101110312,吴起
9999.0,0.0,西北风,微风,3.8,53.0,,1.5,2024-03-27 23:55,多云,101110312,吴起
9999.0,0.0,西北风,微风,2.6,58.0,,0.5,2024-03-28 00:55,多云,101110312,吴起
